area_sqft,bedrooms,bathrooms,floors,parking,age_years,city,locality,school_distance_km,hospital_distance_km,metro_distance_km,price
1150,4,3,2,1,0,Delhi,East,9.32,7.19,13.93,9160742
2920,5,6,2,0,21,Mumbai,South,2.31,9.85,8.24,27363474
1710,4,3,1,0,7,Mumbai,Central,4.12,6.67,10.72,15479275
3065,5,6,2,2,18,Delhi,North,9.93,5.92,8.94,22146900
4139,3,4,3,1,9,Bengaluru,South,1.91,5.12,5.88,25678948
2719,5,4,3,3,1,Chandigarh,North,7.87,4.82,8.55,14484393
4255,4,3,2,3,12,Bengaluru,Central,7.36,2.18,5.28,26890307
2740,4,5,1,1,29,Chandigarh,Central,3.05,3.16,9.24,13973551
3477,5,5,2,3,22,Bengaluru,West,8.17,5.97,9.12,22596455
1389,2,2,1,2,26,Bengaluru,West,2.0,9.13,14.35,8190202
1723,1,1,2,1,27,Delhi,Central,3.7,7.68,8.7,11007811
1577,1,1,1,2,7,Mumbai,East,1.49,7.28,4.78,13508973
2552,5,6,3,2,29,Bengaluru,South,6.16,0.25,8.72,15952510
1065,1,1,3,1,16,Bengaluru,South,6.44,8.72,1.05,7101248
3633,5,6,2,0,11,Mumbai,East,3.42,7.54,14.23,32538255
4161,5,4,1,0,3,Delhi,Central,7.34,8.87,13.4,29830664
4489,5,4,2,1,0,Chandigarh,West,9.17,0.29,4.95,21826590
2521,2,2,1,2,27,Mumbai,South,6.72,7.71,5.59,21516962
622,4,3,1,0,27,Mumbai,Central,3.69,4.45,7.77,6512811
2229,5,6,3,2,0,Pune,East,7.76,4.13,8.64,13228625
1461,2,3,3,2,19,Mumbai,West,7.07,2.86,14.35,12478306
2440,4,3,1,2,13,Mumbai,South,2.37,0.54,0.78,23796938
2005,5,5,1,2,14,Chandigarh,West,8.75,3.8,12.05,9028879
1320,4,4,3,1,20,Pune,West,0.56,6.19,11.24,6757986
3476,1,1,2,2,9,Bengaluru,Central,3.14,8.01,12.67,21049974
773,3,2,2,2,27,Bengaluru,South,0.74,7.81,10.71,5415776
1352,1,1,3,1,13,Bengaluru,South,4.54,0.31,1.7,7887126
4811,5,6,3,3,3,Mumbai,West,8.03,6.98,8.84,43469232
3415,1,1,3,1,17,Pune,North,5.95,6.91,11.87,15912005
4424,5,4,2,3,3,Pune,North,3.82,7.91,14.33,24017586
2452,2,2,2,0,9,Bengaluru,Central,5.9,2.3,14.9,14876060
4976,4,3,1,3,1,Chandigarh,West,4.77,6.48,12.86,23506280
1738,1,1,3,1,4,Chandigarh,Central,3.24,1.48,3.73,7785195
3706,5,6,1,0,15,Chandigarh,North,3.35,5.38,5.04,17904980
2891,3,2,3,1,11,Pune,South,5.84,5.09,1.39,14064225
4981,2,3,2,1,29,Pune,East,5.45,7.68,2.32,24870993
1441,5,6,2,3,24,Bengaluru,North,2.17,9.04,2.07,10973620
2941,1,1,2,0,13,Pune,North,4.52,6.07,8.36,13593700
4940,1,1,2,2,24,Bengaluru,South,9.81,7.33,12.31,28917046
1269,2,2,2,0,6,Pune,West,3.43,6.83,11.02,6026146
3317,5,6,3,0,8,Mumbai,Central,0.49,3.75,7.33,31011251
2398,1,1,3,3,2,Delhi,Central,9.7,8.94,9.13,16560980
4155,1,2,1,1,1,Mumbai,West,0.72,3.16,1.44,36100026
4569,4,3,1,3,22,Mumbai,North,0.89,4.07,1.84,41939505
3852,5,5,1,0,17,Chandigarh,West,3.17,2.75,3.33,18918323
1571,3,2,1,1,0,Mumbai,West,2.65,8.44,6.09,14516660
3046,5,5,3,1,15,Chandigarh,Central,4.66,1.62,9.25,15315520
2422,1,2,1,3,3,Bengaluru,North,3.02,9.05,0.29,14647036
810,3,3,1,2,6,Pune,Central,5.8,9.75,2.47,4917580
4846,1,2,2,1,8,Bengaluru,South,5.65,5.84,2.74,28794642
1533,2,3,2,0,21,Bengaluru,South,1.95,8.15,9.86,9573705
1080,4,4,3,3,6,Chandigarh,West,4.46,5.91,13.76,6355005
4181,4,5,2,1,14,Bengaluru,Central,0.86,4.85,1.45,26430373
1788,4,3,3,2,6,Delhi,North,5.64,1.16,12.21,13445473
3983,3,3,3,2,2,Bengaluru,North,4.22,6.68,5.87,25758436
4473,4,3,1,1,11,Mumbai,West,3.53,5.32,10.16,38533186
2607,1,2,1,3,21,Bengaluru,East,9.96,0.85,5.02,15050589
1128,5,5,3,2,5,Chandigarh,Central,8.88,8.22,2.32,6352840
4263,3,3,3,2,4,Chandigarh,North,0.47,6.95,6.27,20196363
3231,4,4,2,2,7,Chandigarh,Central,9.96,4.84,11.67,16539837
4053,4,5,3,1,14,Mumbai,Central,9.44,8.27,10.87,37056890
3351,2,3,3,2,3,Mumbai,East,6.07,5.52,3.33,30476173
4481,2,1,3,3,6,Delhi,North,1.01,1.43,0.79,29973387
4702,5,6,3,3,22,Mumbai,North,7.89,7.12,9.94,43973395
4590,2,2,2,3,3,Pune,South,1.5,9.55,5.86,23815953
2420,5,4,3,3,16,Pune,East,0.77,1.11,8.54,13898278
773,1,1,3,2,3,Delhi,Central,2.89,4.29,13.06,5063620
4567,3,4,2,3,0,Pune,West,5.55,6.34,14.34,22372726
2323,1,1,1,3,30,Mumbai,South,3.33,2.0,14.93,19153986
865,3,2,1,3,9,Delhi,North,6.03,3.41,3.28,6786951
3011,5,4,2,2,17,Mumbai,South,1.26,4.85,0.87,29327500
1610,2,1,1,1,22,Bengaluru,East,0.51,4.93,7.53,10370551
4183,4,3,1,2,1,Chandigarh,South,6.31,4.72,0.34,19542515
753,4,3,2,1,9,Chandigarh,East,3.73,4.44,10.94,4773492
2518,5,5,2,1,30,Delhi,East,5.04,1.71,11.42,17941758
802,5,6,3,2,28,Delhi,East,2.13,8.93,5.84,7106004
3912,2,1,1,3,22,Chandigarh,South,9.65,6.96,0.93,18463781
4358,3,3,2,1,1,Mumbai,South,2.14,2.88,13.21,38043349
1418,1,1,1,1,20,Mumbai,West,7.04,0.25,7.79,11772492
3599,4,5,1,2,13,Chandigarh,West,6.39,0.73,13.61,16878894
3060,3,2,2,3,3,Pune,West,5.16,4.09,4.05,17001070
3154,5,5,2,2,7,Delhi,North,4.02,2.58,11.8,22317830
4470,5,4,3,2,27,Bengaluru,West,4.3,1.86,0.47,29328208
2742,3,4,3,3,12,Delhi,North,9.5,3.78,2.38,19678847
4204,4,5,3,0,9,Mumbai,North,6.35,2.02,7.7,37404128
1903,3,3,1,3,23,Mumbai,East,5.51,8.41,14.29,17884256
3632,4,3,2,1,13,Mumbai,North,6.18,9.1,3.06,33385704
1788,1,1,2,2,24,Pune,West,4.79,6.77,7.45,8628212
2899,2,3,2,0,18,Mumbai,Central,6.03,6.66,8.08,24751905
2286,3,4,1,2,9,Bengaluru,East,3.69,6.38,9.62,15620287
2657,1,2,1,3,22,Pune,North,6.31,3.64,13.31,13425607
2803,4,3,2,2,2,Pune,North,2.55,4.68,3.99,16064947
1098,3,3,2,3,5,Delhi,North,1.42,8.49,0.77,9395867
4400,2,1,1,0,17,Chandigarh,Central,7.07,4.52,13.46,19647171
1284,5,4,2,2,18,Delhi,Central,3.83,2.51,2.23,11265529
3338,4,5,2,2,26,Bengaluru,South,3.92,1.09,12.86,20800194
4439,1,1,2,3,8,Mumbai,South,8.49,9.53,14.45,37785836
760,5,6,2,1,22,Mumbai,North,6.38,4.14,10.37,8837712
2969,2,3,1,3,18,Bengaluru,West,3.6,4.02,12.6,17754568
539,1,1,2,2,26,Mumbai,West,4.52,7.05,11.59,2989972
1607,5,6,1,0,18,Bengaluru,Central,6.7,9.44,12.31,11850248
1129,5,5,2,0,28,Pune,South,6.96,8.29,4.51,6074396
1875,1,1,1,1,20,Pune,North,8.16,1.5,10.9,9060795
3099,3,3,3,0,12,Bengaluru,East,5.44,4.66,2.73,20216143
2023,1,1,2,1,27,Bengaluru,East,9.17,6.89,14.87,11269365
552,3,3,2,1,27,Pune,West,3.91,6.06,0.43,1909220
4437,1,1,1,1,0,Delhi,West,9.27,1.8,10.66,27999920
1322,1,2,1,2,29,Bengaluru,North,3.37,7.03,1.57,8332479
2221,5,4,3,1,15,Chandigarh,West,4.4,5.78,7.57,10963101
2368,2,2,2,3,27,Mumbai,Central,2.0,9.85,13.02,20629545
3643,1,2,2,0,11,Delhi,West,8.3,4.29,12.02,22993892
3702,2,1,3,1,27,Pune,East,2.71,4.59,11.08,18921986
2500,5,4,2,1,28,Pune,Central,6.24,7.85,11.52,13755594
3748,2,3,3,1,11,Bengaluru,West,8.11,8.41,5.42,23327885
3504,4,3,3,1,26,Pune,East,4.71,5.46,14.15,18237513
1940,4,5,3,3,21,Pune,North,1.69,3.47,14.39,10586664
1185,5,5,2,3,20,Pune,North,9.25,9.47,7.44,6963560
2992,3,4,1,3,9,Chandigarh,South,7.89,6.71,13.7,13678014
3810,5,5,2,1,18,Chandigarh,South,3.2,6.82,0.55,18490061
4388,4,4,3,0,2,Delhi,West,7.94,4.48,6.64,28885070
3728,4,5,3,2,23,Chandigarh,North,8.33,5.81,11.64,17121527
4040,1,2,2,3,29,Delhi,East,0.34,3.53,11.71,26061642
2851,5,4,1,3,26,Pune,East,2.13,7.83,10.44,15806813
2960,2,2,3,0,23,Bengaluru,South,6.72,7.75,11.91,17525828
3350,2,3,2,2,28,Chandigarh,North,5.63,5.58,2.55,14558096
678,3,2,1,0,11,Bengaluru,West,5.6,7.95,0.31,5115604
668,2,3,3,0,28,Pune,North,5.09,1.59,2.0,2597125
3967,5,4,1,2,6,Pune,South,6.79,3.59,3.2,21402742
1519,2,3,3,3,9,Mumbai,North,0.58,8.4,1.93,13959102
3973,4,5,2,3,7,Delhi,East,6.85,3.65,6.01,27457947
1501,5,6,2,1,21,Delhi,South,3.73,9.85,7.08,11202859
1833,4,5,1,2,5,Chandigarh,West,1.83,7.57,12.74,8743812
643,4,5,1,2,1,Delhi,Central,6.23,5.44,6.83,5987514
1025,3,4,3,2,10,Pune,West,7.23,4.45,2.26,6091406
4044,2,3,2,3,13,Delhi,South,0.27,7.59,7.92,26668533
1595,4,5,2,1,11,Chandigarh,North,3.36,7.28,1.65,8668178
2053,3,2,2,0,8,Bengaluru,Central,2.69,8.77,6.32,13459125
2821,5,5,3,2,27,Mumbai,North,7.92,5.08,14.7,26184339
4202,5,5,2,3,22,Pune,North,8.34,4.73,5.14,22729951
4668,3,4,3,2,18,Bengaluru,East,4.03,7.06,5.84,30473298
2356,2,3,3,2,11,Mumbai,North,6.03,9.65,11.31,20060513
1984,2,1,3,2,19,Pune,West,5.88,5.0,2.96,11129074
3874,4,5,2,2,14,Pune,East,0.22,8.98,11.28,20156680
1478,4,3,2,0,8,Bengaluru,East,3.14,4.47,1.87,9409151
4850,5,5,1,1,16,Pune,West,7.92,8.68,3.99,25033587
4826,5,6,2,3,30,Bengaluru,East,4.43,5.88,2.72,31690541
4467,1,1,2,0,25,Pune,South,8.73,0.71,6.41,21901620
2734,2,1,1,2,22,Bengaluru,West,8.08,8.44,3.96,16760195
578,4,3,2,3,17,Pune,North,4.19,1.84,11.98,4030819
2492,3,2,1,1,25,Delhi,Central,3.75,0.8,9.96,16118805
3595,4,4,2,1,19,Pune,South,9.32,2.24,12.65,19169351
4610,3,3,1,3,0,Mumbai,West,2.3,5.58,7.95,41002772
4910,4,4,1,0,16,Pune,East,0.53,3.38,6.52,26607337
928,3,3,1,3,17,Mumbai,East,9.63,3.04,1.07,9779085
4981,4,3,1,3,4,Delhi,West,9.23,2.29,8.66,34361732
1413,2,1,3,1,29,Pune,West,3.4,9.09,9.9,7149269
1391,3,2,2,1,6,Pune,South,0.77,6.08,12.02,7539724
2903,5,6,1,1,4,Pune,Central,8.78,3.73,8.64,15513703
4134,1,1,1,0,11,Pune,North,7.99,7.9,4.18,21145981
4059,5,4,3,3,5,Pune,East,6.79,3.44,4.29,22872730
4361,1,2,3,2,1,Delhi,Central,4.75,5.72,4.61,27891922
1855,1,2,1,0,16,Chandigarh,East,9.47,5.42,11.0,8375241
2463,1,2,3,2,8,Chandigarh,East,5.52,2.34,1.73,12025430
1387,2,2,2,0,16,Bengaluru,Central,7.43,7.87,13.98,7996932
846,3,2,2,3,12,Bengaluru,South,9.51,6.04,1.72,6588824
3154,2,2,2,1,16,Bengaluru,South,9.23,2.38,11.17,18054773
1278,2,1,3,2,1,Mumbai,West,1.58,6.12,3.62,11790712
4982,2,2,1,0,2,Mumbai,North,1.17,0.62,12.46,42160532
3684,2,1,2,0,11,Bengaluru,North,0.55,0.8,10.37,21691217
1836,1,1,3,2,25,Chandigarh,West,1.8,2.77,4.39,7362124
2989,4,3,2,2,3,Mumbai,West,8.71,8.62,1.27,27855414
2022,3,3,3,2,29,Delhi,Central,4.68,7.73,3.88,13691423
4419,3,2,2,3,3,Bengaluru,South,5.86,0.56,8.37,28113072
539,5,6,2,1,9,Delhi,North,4.78,9.59,4.06,6280413
4630,5,4,1,3,11,Chandigarh,Central,5.32,5.98,12.58,22685785
1003,2,2,2,2,2,Mumbai,North,5.44,7.81,11.05,8375497
3725,1,1,2,3,8,Chandigarh,West,4.87,8.93,1.69,17061160
856,5,4,1,3,22,Bengaluru,South,6.9,9.28,4.57,7065850
3990,3,4,1,2,5,Delhi,West,7.72,2.05,7.43,28310807
2817,4,4,3,1,28,Delhi,East,4.26,4.69,10.39,17865218
3086,1,1,2,2,0,Delhi,North,1.32,0.67,3.17,20621623
2946,2,1,2,0,1,Pune,North,8.78,9.84,11.54,15146951
2679,5,4,2,0,1,Pune,North,5.44,1.7,11.23,14960433
3395,1,1,3,3,11,Delhi,South,4.03,0.35,13.66,22179570
2818,3,4,1,1,20,Chandigarh,Central,6.5,6.12,6.91,12406126
513,2,1,1,0,24,Bengaluru,East,2.77,4.06,9.41,2857071
1370,1,1,3,0,15,Pune,Central,5.29,2.57,1.58,7046373
3487,2,1,1,3,9,Pune,South,9.88,8.35,11.14,18797915
1135,3,4,3,1,26,Delhi,North,7.65,2.01,3.48,8178269
792,4,3,1,1,6,Chandigarh,Central,7.99,1.84,5.78,4157127
1486,2,3,3,2,30,Delhi,Central,1.36,7.91,10.75,10256340
3107,1,1,2,0,9,Bengaluru,Central,3.45,3.01,3.31,18859706
3439,1,1,3,3,0,Bengaluru,West,3.49,0.68,11.06,20996713
3697,2,3,1,2,18,Pune,North,4.16,8.27,2.13,18579974
3213,1,2,1,1,2,Delhi,West,8.44,8.23,0.23,21612332
2180,4,4,3,3,29,Pune,East,8.45,2.7,3.24,12481893
660,5,5,3,1,6,Delhi,North,3.62,2.02,7.6,6415963
3382,2,2,2,3,29,Mumbai,East,6.26,8.44,3.21,29440050
1524,5,4,1,1,16,Chandigarh,North,4.88,3.39,4.44,7410071
4744,2,1,3,1,14,Pune,East,3.6,9.14,7.68,24072495
2996,1,2,2,3,3,Delhi,Central,6.14,1.33,1.36,19764403
4574,2,2,3,0,10,Mumbai,North,0.96,8.21,6.67,39731155
3979,4,4,1,2,27,Chandigarh,East,8.04,1.91,4.95,17542104
2805,2,1,3,1,27,Mumbai,North,0.91,9.89,10.68,23493565
4885,2,2,2,2,3,Bengaluru,North,2.35,9.65,8.16,30950113
4911,3,2,3,2,22,Bengaluru,South,4.66,0.51,14.87,30609255
1498,3,4,1,1,16,Pune,North,8.92,9.34,9.45,7958243
4966,2,3,2,3,8,Delhi,South,5.28,5.11,6.38,33720660
1063,2,3,2,3,11,Chandigarh,North,5.88,8.33,7.79,4453060
4690,4,5,3,0,12,Mumbai,Central,0.53,4.24,1.19,41744013
4587,1,1,2,0,19,Pune,North,1.37,5.65,4.02,22791656
4409,4,5,2,1,5,Chandigarh,Central,4.7,8.44,5.49,22166225
590,3,4,1,2,25,Mumbai,Central,2.61,4.62,8.09,6521092
2769,2,1,2,1,27,Bengaluru,Central,3.26,3.48,8.21,16461811
1166,1,2,3,2,0,Bengaluru,West,0.35,8.84,8.1,7536624
4514,1,1,3,3,19,Bengaluru,Central,5.96,7.31,1.88,27465688
3150,3,3,1,0,7,Bengaluru,South,7.05,0.84,0.67,19302024
4354,4,3,3,3,7,Chandigarh,West,8.98,3.56,8.05,20983369
1526,5,6,3,3,15,Delhi,South,4.9,6.52,4.29,12206681
1533,2,3,1,1,15,Bengaluru,North,2.93,0.77,4.43,9658225
1814,3,3,1,2,11,Bengaluru,East,3.37,9.58,7.34,12600203
2838,2,3,3,1,6,Pune,West,3.18,0.56,4.41,14162079
3855,5,4,3,2,19,Pune,Central,3.91,7.69,4.9,20283198
3548,5,4,3,2,21,Chandigarh,South,5.57,5.33,9.06,18177620
2063,1,1,2,2,22,Mumbai,South,7.94,0.61,10.0,17441221
822,5,4,3,1,12,Mumbai,West,0.63,8.06,3.08,10129918
2425,5,4,1,2,18,Mumbai,East,9.79,2.48,2.42,23914214
4059,3,3,3,1,21,Bengaluru,Central,6.19,1.13,14.53,24730913
3638,1,1,1,1,12,Chandigarh,Central,1.75,1.66,2.7,16801030
1533,1,2,2,3,30,Delhi,East,1.4,3.68,1.86,9797027
3396,5,5,3,0,14,Delhi,South,4.06,3.44,3.02,24581719
2966,4,4,2,0,30,Pune,East,2.77,0.41,9.75,15081660
3794,3,3,3,0,6,Delhi,North,8.02,9.28,2.18,27121819
852,2,3,3,0,2,Pune,South,6.39,6.32,8.72,5237252
3368,4,4,3,2,16,Mumbai,Central,8.33,7.24,13.38,29912115
4254,2,2,3,2,18,Mumbai,East,1.95,7.0,12.11,36186968
1959,5,6,2,1,12,Delhi,South,6.9,8.7,1.52,14927076
2783,4,4,2,2,13,Delhi,East,0.23,7.99,11.8,19780139
2025,2,2,1,1,13,Bengaluru,North,5.0,6.08,12.31,12987655
2636,4,5,3,2,2,Chandigarh,West,7.15,3.72,4.52,13536839
1342,1,2,1,2,9,Pune,North,6.66,7.19,4.36,6942600
2423,4,3,2,3,27,Pune,North,8.77,9.23,7.86,13619153
4297,1,1,2,1,13,Mumbai,West,8.33,3.04,13.83,36326563
4371,5,4,2,3,19,Bengaluru,West,10.0,8.67,3.32,28460421
2367,1,1,3,0,27,Chandigarh,North,8.6,9.54,12.84,10093097
1623,5,4,3,0,11,Pune,North,2.13,7.75,6.59,8826243
3345,4,5,3,1,25,Pune,North,9.96,0.41,2.5,17636125
4652,1,2,3,0,25,Bengaluru,West,1.68,3.8,10.83,28020957
2794,4,5,1,3,3,Delhi,East,6.08,5.85,1.57,20589980
4443,1,2,3,1,10,Delhi,West,5.72,5.48,13.91,28220401
2876,5,5,2,2,0,Chandigarh,West,7.56,5.91,12.99,15075394
1523,1,2,1,3,29,Chandigarh,Central,8.87,5.27,4.65,7696291
4097,4,5,3,0,13,Chandigarh,East,7.44,5.45,3.88,19121732
3246,5,6,1,2,12,Mumbai,Central,2.55,8.67,9.4,30955651
3479,5,5,3,3,18,Pune,Central,1.94,2.67,8.8,18855806
3749,1,1,1,0,14,Delhi,South,0.22,3.56,13.95,23347191
1858,5,6,1,2,1,Chandigarh,North,8.02,2.17,12.81,10551262
4910,3,3,1,0,28,Delhi,Central,3.82,2.89,6.01,32618877
1181,4,5,3,3,2,Bengaluru,South,0.5,6.35,13.04,8492212
3616,1,1,2,0,21,Delhi,East,7.21,0.84,0.8,23169886
3055,3,3,1,1,18,Chandigarh,West,2.16,2.53,13.71,13997353
3461,5,5,1,1,8,Chandigarh,North,3.55,8.29,11.96,16542844
1354,1,2,2,3,21,Mumbai,South,5.64,6.45,12.86,10841627
4602,3,4,3,0,0,Bengaluru,North,6.95,7.9,9.58,29238746
4112,2,2,3,3,13,Pune,Central,5.0,2.98,2.55,21494726
1707,4,4,1,2,12,Mumbai,North,3.75,7.63,1.42,17486547
2262,4,5,3,1,10,Bengaluru,East,7.66,9.35,11.12,15171726
2723,5,5,2,0,2,Delhi,South,1.63,3.54,11.0,19203791
801,1,1,1,0,3,Mumbai,West,4.38,3.51,1.97,6864023
2420,2,1,3,0,29,Pune,South,6.74,5.2,5.85,11763470
2634,4,5,1,1,1,Mumbai,North,9.4,7.2,0.34,24258569
1380,5,4,1,0,29,Pune,Central,4.47,8.25,0.4,8745793
1277,1,2,3,0,13,Chandigarh,North,7.03,4.11,12.84,5406687
4667,5,4,3,2,21,Delhi,North,1.17,1.75,11.79,31367722
4796,5,5,3,0,20,Mumbai,North,4.75,0.38,6.49,42950067
2239,4,3,3,1,30,Bengaluru,East,0.49,8.6,7.57,15091773
2044,4,3,2,0,6,Bengaluru,North,7.57,5.56,1.11,13735267
1094,1,2,3,1,10,Mumbai,Central,2.67,6.51,13.25,9361184
4278,1,1,1,3,22,Delhi,West,1.7,5.92,9.58,28058430
1574,4,5,1,1,24,Bengaluru,Central,4.5,0.42,0.33,11020855
3221,2,3,2,0,7,Bengaluru,North,8.64,3.07,3.54,20618233
3354,5,6,1,1,12,Chandigarh,West,8.56,1.8,14.17,16781120
3917,5,4,3,3,5,Chandigarh,East,1.62,2.77,11.11,19518979
3500,3,4,3,0,7,Pune,North,4.94,3.61,6.11,17051501
2025,5,4,1,2,4,Chandigarh,East,9.31,9.88,2.88,11454222
1404,1,2,3,3,9,Chandigarh,South,0.31,9.0,0.73,6245937
2092,1,1,1,2,12,Chandigarh,West,8.8,5.75,8.17,9616727
679,1,2,2,3,0,Delhi,Central,8.82,4.86,11.34,5997285
4604,1,1,1,2,14,Delhi,Central,3.16,2.79,7.55,29727156
1285,3,4,1,0,26,Bengaluru,North,3.49,9.31,5.21,8820801
3094,2,1,3,2,26,Pune,Central,9.47,4.57,4.87,16087595
1453,4,5,1,3,21,Mumbai,North,9.23,2.91,6.72,14288232
3204,4,5,3,2,4,Mumbai,South,0.89,3.75,0.98,29957256
1434,2,3,1,1,3,Mumbai,West,3.46,0.43,2.84,13515713
2517,2,3,3,2,18,Mumbai,Central,3.97,3.82,3.73,22672771
3432,1,2,3,0,2,Delhi,West,5.08,3.73,4.28,22735712
4619,3,3,1,3,24,Mumbai,South,1.94,4.29,2.64,41189798
4896,1,1,2,1,18,Pune,East,4.93,9.78,5.13,24278719
4073,2,2,2,0,24,Delhi,West,9.78,4.93,2.28,27228218
4712,1,1,2,3,6,Mumbai,West,1.0,4.12,9.22,40664486
4706,3,3,3,2,15,Mumbai,South,8.8,6.11,14.17,41013047
1192,3,2,3,3,19,Bengaluru,West,5.36,8.0,12.06,8129788
1009,1,2,3,3,11,Pune,Central,6.32,9.21,13.62,5183905
3635,5,4,3,1,29,Bengaluru,North,1.66,6.93,12.3,22637595
2483,3,4,1,2,11,Mumbai,Central,5.53,2.9,12.11,22283785
3222,3,4,2,0,0,Mumbai,East,9.66,2.07,1.75,29613438
3778,2,3,3,1,28,Delhi,North,10.0,4.93,11.82,24110469
4215,5,6,1,2,4,Chandigarh,Central,2.13,7.08,2.85,21008823
609,2,1,1,3,21,Bengaluru,Central,5.07,2.76,3.07,4578851
3204,1,1,2,0,26,Mumbai,West,4.0,3.94,6.61,25655441
2921,5,4,3,3,18,Bengaluru,Central,9.3,2.86,4.7,19470984
1036,2,2,3,3,10,Pune,South,2.48,6.88,14.58,4495367
4929,3,3,2,0,17,Mumbai,North,3.92,7.24,4.2,43055353
3181,1,1,2,2,25,Chandigarh,North,4.31,3.54,12.51,15097505
3408,3,4,2,1,4,Delhi,East,4.76,0.63,13.35,23298806
4529,4,3,2,0,28,Pune,Central,3.98,7.39,4.44,23864610
4460,2,1,3,3,27,Pune,West,7.6,9.3,12.91,22472168
3788,2,1,1,1,26,Chandigarh,South,9.48,7.12,9.09,17871666
3858,3,3,2,2,21,Bengaluru,East,5.72,3.84,8.09,24189790
1524,5,6,1,3,7,Delhi,West,4.33,8.23,2.76,11736430
3791,5,6,3,0,4,Delhi,South,0.23,5.77,14.81,26249995
3840,1,1,1,2,12,Delhi,West,9.31,0.68,5.04,24808029
2415,1,2,3,0,5,Pune,North,4.18,3.82,4.28,12103224
4212,4,4,2,0,6,Delhi,South,9.06,1.35,1.74,29026290
4228,3,2,3,2,5,Delhi,North,8.58,6.51,3.68,30006141
4738,4,3,3,2,28,Pune,West,5.22,6.77,1.01,25053398
1799,4,4,2,3,13,Bengaluru,East,0.29,4.18,11.98,11760803
2669,1,1,3,0,22,Mumbai,South,5.02,3.11,8.94,21060970
3127,1,1,3,1,20,Pune,South,0.52,9.9,9.71,15163875
3780,3,2,1,0,21,Pune,North,5.82,8.88,0.63,18964071
1969,5,4,3,1,25,Bengaluru,North,5.32,8.22,8.49,13916997
4669,5,4,2,2,4,Chandigarh,Central,1.91,8.42,9.24,21762011
2026,4,5,2,0,19,Mumbai,South,2.59,9.86,12.58,18254486
4469,1,1,3,2,21,Mumbai,West,2.62,6.49,2.67,37729020
558,3,3,3,0,2,Chandigarh,North,2.27,1.49,6.84,2989840
3856,5,5,3,2,5,Chandigarh,East,3.38,5.89,0.33,20116181
2432,3,3,1,2,17,Pune,West,4.63,4.8,5.57,13271310
2412,3,3,3,3,22,Delhi,West,7.66,2.16,0.38,16750366
2681,2,3,3,1,1,Pune,Central,4.42,7.4,4.27,13605564
3135,1,2,3,1,26,Mumbai,Central,7.33,3.49,7.81,26352440
4645,3,2,1,1,22,Mumbai,East,2.87,9.72,2.33,41109903
1265,2,1,3,3,17,Pune,North,0.74,4.28,1.86,7410159
2711,5,5,3,1,6,Chandigarh,North,5.8,6.23,12.15,13636031
4172,1,1,2,0,6,Mumbai,West,1.1,3.99,4.73,34844182
3911,2,3,3,3,5,Pune,Central,0.72,2.32,6.26,20268655
3005,1,2,1,1,19,Chandigarh,Central,5.17,4.91,13.91,11858594
4373,5,4,1,0,29,Delhi,East,2.96,5.76,12.28,29193335
2450,5,6,3,3,15,Pune,Central,5.13,7.42,11.67,13633572
1017,5,5,2,2,1,Pune,Central,1.54,4.89,14.18,6769910
2207,1,1,1,3,3,Chandigarh,South,3.02,6.49,8.45,10210958
4339,4,3,3,3,29,Mumbai,West,2.23,9.05,0.82,39359973
1279,3,2,2,1,14,Mumbai,North,8.98,3.72,8.23,12379760
4156,2,2,2,0,25,Delhi,South,1.9,8.37,7.06,27228195
794,3,4,2,3,11,Delhi,North,5.17,5.59,3.94,7356379
4754,5,4,3,3,5,Pune,Central,0.53,9.44,10.02,25375710
907,4,3,3,3,14,Bengaluru,West,2.45,0.32,11.11,6739536
2641,2,3,1,3,7,Bengaluru,North,9.68,2.59,9.13,18441785
3114,3,2,1,0,10,Pune,East,1.62,3.7,9.79,16589584
3240,5,6,2,2,12,Delhi,East,6.66,3.73,2.2,23803007
3052,5,6,3,3,23,Delhi,East,4.87,0.66,7.77,20534691
4618,5,4,2,2,26,Pune,South,8.71,6.25,0.34,24405114
4637,1,1,1,2,18,Mumbai,East,4.81,9.62,7.02,38316393
4709,3,3,2,0,3,Pune,East,1.94,3.72,8.49,24226997
1995,1,2,2,0,7,Mumbai,South,3.08,2.22,1.52,16942282
612,2,1,3,0,28,Delhi,South,2.04,0.86,1.81,4091261
2100,3,2,2,2,22,Mumbai,South,7.5,8.02,14.46,18086039
4993,3,4,3,2,22,Chandigarh,West,2.55,7.87,3.22,22787682
3128,3,4,1,3,13,Mumbai,South,1.65,8.38,6.29,28815564
4899,4,5,3,3,5,Delhi,Central,8.65,3.54,6.14,34046978
1918,4,5,1,3,19,Mumbai,East,6.51,9.57,12.72,17924785
837,5,5,3,2,27,Mumbai,West,4.69,8.12,12.55,8926196
3557,2,3,3,1,30,Delhi,Central,8.32,0.86,7.95,23434944
4815,1,1,1,3,12,Chandigarh,West,7.12,6.81,14.95,21474728
3484,4,4,3,3,21,Pune,North,4.71,6.5,1.03,19436530
1986,5,5,1,0,5,Bengaluru,East,0.47,3.01,9.13,13280690
1759,3,2,3,2,15,Delhi,South,5.93,7.73,1.3,12956906
1270,5,4,3,2,1,Bengaluru,Central,3.54,7.44,12.07,9363652
2063,2,3,3,0,25,Chandigarh,East,3.83,7.0,7.37,9519238
